Year	ZIP code	Age Group	Number of Visits	County
2016	93720	All Ages	167	Fresno
2016	93721	All Ages	46	Fresno
2016	93722	All Ages	592	Fresno
2016	93723	All Ages	47	Fresno
2016	93725	All Ages	230	Fresno
2016	93726	All Ages	420	Fresno
2016	93727	All Ages	529	Fresno
2016	93728	All Ages	167	Fresno
2016	93730	All Ages	24	Fresno
2016	93737	All Ages	15	Fresno
2016	93602	All Ages	17	Fresno
2016	93667	All Ages	15	Fresno
2012	95963	All Ages	45	Glenn
2012	95988	All Ages	45	Glenn
2013	95963	All Ages	58	Glenn
2013	95988	All Ages	46	Glenn
2014	95963	All Ages	55	Glenn
2014	95988	All Ages	45	Glenn
2015	95963	All Ages	54	Glenn
2015	95988	All Ages	54	Glenn
2016	95963	All Ages	63	Glenn
2016	95988	All Ages	28	Glenn
2012	95501	All Ages	232	Humboldt
2012	95503	All Ages	115	Humboldt
2012	95519	All Ages	110	Humboldt
2012	95521	All Ages	136	Humboldt
2012	95540	All Ages	138	Humboldt
2012	95542	All Ages	25	Humboldt
2012	95551	All Ages	13	Humboldt
2012	95562	All Ages	33	Humboldt
2012	95547	All Ages	12	Humboldt
2012	95560	All Ages	15	Humboldt
2012	95570	All Ages	29	Humboldt
2013	95501	All Ages	195	Humboldt
2013	95503	All Ages	147	Humboldt
2013	95519	All Ages	110	Humboldt
2013	95521	All Ages	92	Humboldt
2013	95540	All Ages	132	Humboldt
2013	95542	All Ages	15	Humboldt
2013	95562	All Ages	45	Humboldt
2013	95536	All Ages	12	Humboldt
2013	95570	All Ages	15	Humboldt
2014	95501	All Ages	221	Humboldt
2014	95503	All Ages	133	Humboldt
2014	95519	All Ages	81	Humboldt
2014	95521	All Ages	96	Humboldt
2014	95540	All Ages	124	Humboldt
2014	95542	All Ages	22	Humboldt
2014	95562	All Ages	22	Humboldt
2014	95570	All Ages	14	Humboldt
2015	95501	All Ages	206	Humboldt
2015	95503	All Ages	111	Humboldt
2015	95519	All Ages	98	Humboldt
2015	95521	All Ages	86	Humboldt
2015	95540	All Ages	110	Humboldt
2015	95542	All Ages	18	Humboldt
2015	95551	All Ages	13	Humboldt
2015	95562	All Ages	14	Humboldt
2016	95501	All Ages	204	Humboldt
2016	95503	All Ages	127	Humboldt
2016	95519	All Ages	77	Humboldt
2016	95521	All Ages	95	Humboldt
2016	95540	All Ages	83	Humboldt
2016	95542	All Ages	19	Humboldt
2016	95551	All Ages	19	Humboldt
2016	95562	All Ages	27	Humboldt
2012	92227	All Ages	360	Imperial
2012	92231	All Ages	185	Imperial
2012	92233	All Ages	36	Imperial
2012	92243	All Ages	495	Imperial
2012	92249	All Ages	40	Imperial
2012	92250	All Ages	66	Imperial
2012	92251	All Ages	141	Imperial
2012	92257	All Ages	23	Imperial
2012	92281	All Ages	31	Imperial
2013	92227	All Ages	326	Imperial
2013	92231	All Ages	147	Imperial
2013	92233	All Ages	41	Imperial
2013	92243	All Ages	471	Imperial
2013	92249	All Ages	43	Imperial
2013	92250	All Ages	50	Imperial
2013	92251	All Ages	133	Imperial
2013	92257	All Ages	21	Imperial
2014	92227	All Ages	348	Imperial
2014	92231	All Ages	234	Imperial
2014	92233	All Ages	38	Imperial
2014	92243	All Ages	549	Imperial
2014	92249	All Ages	49	Imperial
2014	92250	All Ages	65	Imperial
2014	92251	All Ages	137	Imperial
2014	92257	All Ages	23	Imperial
2015	92227	All Ages	327	Imperial
2015	92231	All Ages	219	Imperial
2015	92233	All Ages	53	Imperial
2015	92243	All Ages	465	Imperial
2015	92249	All Ages	41	Imperial
2015	92250	All Ages	47	Imperial
2015	92251	All Ages	149	Imperial
2015	92257	All Ages	20	Imperial
2015	92281	All Ages	33	Imperial
2016	92227	All Ages	312	Imperial
2016	92231	All Ages	189	Imperial
2016	92233	All Ages	50	Imperial
2016	92243	All Ages	403	Imperial
2016	92249	All Ages	44	Imperial
2016	92250	All Ages	55	Imperial
2016	92251	All Ages	141	Imperial
2016	92257	All Ages	17	Imperial
2016	92281	All Ages	37	Imperial
2012	93514	All Ages	52	Inyo
2013	93514	All Ages	54	Inyo
2014	93514	All Ages	61	Inyo
2015	93514	All Ages	62	Inyo
2016	93514	All Ages	61	Inyo
2012	93203	All Ages	83	Kern
2012	93215	All Ages	292	Kern
2012	93240	All Ages	36	Kern
2012	93241	All Ages	65	Kern
2012	93250	All Ages	71	Kern
2012	93263	All Ages	97	Kern
2012	93268	All Ages	65	Kern
2012	93280	All Ages	100	Kern
2012	93301	All Ages	189	Kern
2012	93304	All Ages	535	Kern
2012	93305	All Ages	423	Kern
2012	93306	All Ages	481	Kern
2012	93307	All Ages	713	Kern
2012	93308	All Ages	354	Kern
2012	93309	All Ages	432	Kern
2012	93311	All Ages	133	Kern
2012	93312	All Ages	160	Kern
2012	93313	All Ages	206	Kern
2012	93314	All Ages	64	Kern
2012	93501	All Ages	70	Kern
2012	93505	All Ages	86	Kern
2012	93555	All Ages	143	Kern
2012	93560	All Ages	91	Kern
2012	93561	All Ages	171	Kern
2012	93225	All Ages	12	Kern
2012	93527	All Ages	14	Kern
2013	93203	All Ages	81	Kern
2013	93215	All Ages	267	Kern
2013	93240	All Ages	32	Kern
2013	93241	All Ages	68	Kern
2013	93250	All Ages	84	Kern
2013	93263	All Ages	83	Kern
2013	93268	All Ages	46	Kern
2013	93280	All Ages	98	Kern
2013	93301	All Ages	196	Kern
2013	93304	All Ages	584	Kern
2013	93305	All Ages	415	Kern
2013	93306	All Ages	428	Kern
2013	93307	All Ages	779	Kern
2013	93308	All Ages	378	Kern
2013	93309	All Ages	410	Kern
2013	93311	All Ages	139	Kern
2013	93312	All Ages	130	Kern
2013	93313	All Ages	210	Kern
2013	93314	All Ages	47	Kern
2013	93501	All Ages	68	Kern
2013	93505	All Ages	91	Kern
2013	93555	All Ages	185	Kern
2013	93560	All Ages	95	Kern
2013	93561	All Ages	119	Kern
2013	93285	All Ages	17	Kern
2013	93516	All Ages	14	Kern
2013	93527	All Ages	15	Kern
2014	93203	All Ages	97	Kern
2014	93206	All Ages	12	Kern
2014	93215	All Ages	244	Kern
2014	93240	All Ages	48	Kern
2014	93241	All Ages	71	Kern
2014	93250	All Ages	104	Kern
2014	93263	All Ages	94	Kern
2014	93268	All Ages	77	Kern
2014	93280	All Ages	91	Kern
2014	93301	All Ages	191	Kern
2014	93304	All Ages	627	Kern
2014	93305	All Ages	449	Kern
2014	93306	All Ages	465	Kern
2014	93307	All Ages	773	Kern
2014	93308	All Ages	379	Kern
2014	93309	All Ages	444	Kern
2014	93311	All Ages	140	Kern
2014	93312	All Ages	167	Kern
2014	93313	All Ages	227	Kern
2014	93314	All Ages	77	Kern
2014	93501	All Ages	46	Kern
2014	93505	All Ages	142	Kern
2014	93555	All Ages	199	Kern
2014	93560	All Ages	118	Kern
2014	93561	All Ages	182	Kern
2014	93283	All Ages	13	Kern
2014	93285	All Ages	17	Kern
2015	93203	All Ages	82	Kern
2015	93206	All Ages	14	Kern
2015	93215	All Ages	236	Kern
2015	93240	All Ages	47	Kern
2015	93241	All Ages	74	Kern
2015	93250	All Ages	101	Kern
2015	93263	All Ages	86	Kern
2015	93268	All Ages	72	Kern
2015	93280	All Ages	118	Kern
2015	93301	All Ages	222	Kern
2015	93304	All Ages	653	Kern
2015	93305	All Ages	523	Kern
2015	93306	All Ages	455	Kern
2015	93307	All Ages	801	Kern
2015	93308	All Ages	375	Kern
2015	93309	All Ages	424	Kern
2015	93311	All Ages	177	Kern
2015	93312	All Ages	153	Kern
2015	93313	All Ages	247	Kern
2015	93314	All Ages	68	Kern
2015	93501	All Ages	66	Kern
2015	93505	All Ages	135	Kern
2015	93555	All Ages	220	Kern
2015	93560	All Ages	114	Kern
2015	93561	All Ages	205	Kern
2015	93285	All Ages	16	Kern
2015	93516	All Ages	13	Kern
2015	93527	All Ages	12	Kern
2016	93203	All Ages	81	Kern
2016	93206	All Ages	21	Kern
2016	93215	All Ages	218	Kern
2016	93240	All Ages	40	Kern
2016	93241	All Ages	84	Kern
2016	93250	All Ages	69	Kern
2016	93263	All Ages	83	Kern
2016	93268	All Ages	51	Kern
2016	93280	All Ages	82	Kern
2016	93301	All Ages	164	Kern
2016	93304	All Ages	559	Kern
2016	93305	All Ages	432	Kern
2016	93306	All Ages	445	Kern
2016	93307	All Ages	609	Kern
2016	93308	All Ages	317	Kern
2016	93309	All Ages	364	Kern
2016	93311	All Ages	159	Kern
2016	93312	All Ages	134	Kern
2016	93313	All Ages	252	Kern
2016	93314	All Ages	58	Kern
2016	93501	All Ages	67	Kern
2016	93505	All Ages	93	Kern
2016	93555	All Ages	164	Kern
2016	93560	All Ages	111	Kern
2016	93561	All Ages	160	Kern
2016	93205	All Ages	17	Kern
2016	93225	All Ages	16	Kern
2012	93202	All Ages	45	Kings
2012	93204	All Ages	39	Kings
2012	93212	All Ages	211	Kings
2012	93230	All Ages	823	Kings
2012	93245	All Ages	293	Kings
2012	93266	All Ages	15	Kings
2013	93202	All Ages	57	Kings
2013	93204	All Ages	52	Kings
2013	93212	All Ages	138	Kings
2013	93230	All Ages	834	Kings
2013	93245	All Ages	270	Kings
2014	93202	All Ages	71	Kings
2014	93204	All Ages	56	Kings
2014	93212	All Ages	110	Kings
2014	93230	All Ages	691	Kings
2014	93245	All Ages	279	Kings
2015	93202	All Ages	56	Kings
2015	93204	All Ages	52	Kings
2015	93212	All Ages	121	Kings
2015	93230	All Ages	679	Kings
2015	93245	All Ages	300	Kings
2015	93266	All Ages	12	Kings
2016	93202	All Ages	51	Kings
2016	93204	All Ages	45	Kings
2016	93212	All Ages	96	Kings
2016	93230	All Ages	574	Kings
2016	93245	All Ages	236	Kings
2016	93239	All Ages	13	Kings
2012	95422	All Ages	165	Lake
2012	95423	All Ages	26	Lake
2012	95451	All Ages	58	Lake
2012	95453	All Ages	55	Lake
2012	95457	All Ages	33	Lake
2012	95458	All Ages	21	Lake
2012	95464	All Ages	16	Lake
2012	95485	All Ages	16	Lake
2012	95461	All Ages	13	Lake
2013	95422	All Ages	178	Lake
2013	95423	All Ages	21	Lake
2013	95451	All Ages	38	Lake
2013	95453	All Ages	62	Lake
2013	95457	All Ages	34	Lake
2013	95458	All Ages	27	Lake
2013	95464	All Ages	17	Lake
2013	95461	All Ages	14	Lake
2014	95422	All Ages	180	Lake
2014	95423	All Ages	27	Lake
2014	95451	All Ages	57	Lake
2014	95453	All Ages	51	Lake
2014	95457	All Ages	32	Lake
2014	95458	All Ages	29	Lake
2014	95464	All Ages	28	Lake
2014	95485	All Ages	26	Lake
2014	95461	All Ages	14	Lake
2015	95422	All Ages	192	Lake
2015	95423	All Ages	20	Lake
2015	95451	All Ages	56	Lake
2015	95453	All Ages	63	Lake
2015	95457	All Ages	33	Lake
2015	95458	All Ages	24	Lake
2015	95464	All Ages	24	Lake
2015	95467	All Ages	25	Lake
2015	95485	All Ages	12	Lake
2015	95426	All Ages	14	Lake
2016	95422	All Ages	185	Lake
2016	95423	All Ages	23	Lake
2016	95451	All Ages	71	Lake
2016	95453	All Ages	68	Lake
2016	95457	All Ages	28	Lake
2016	95458	All Ages	19	Lake
2016	95464	All Ages	25	Lake
2016	95467	All Ages	23	Lake
2016	95485	All Ages	19	Lake
2016	95461	All Ages	14	Lake
2012	96130	All Ages	69	Lassen
2012	96137	All Ages	12	Lassen
2013	96130	All Ages	76	Lassen
2014	96130	All Ages	72	Lassen
2014	96137	All Ages	13	Lassen
2015	96130	All Ages	95	Lassen
2015	96137	All Ages	24	Lassen
2016	96130	All Ages	83	Lassen
2016	96137	All Ages	14	Lassen
2012	90001	All Ages	433	Los Angeles
2012	90002	All Ages	438	Los Angeles
2012	90003	All Ages	559	Los Angeles
2012	90004	All Ages	365	Los Angeles
2012	90005	All Ages	132	Los Angeles
2012	90006	All Ages	269	Los Angeles
2012	90007	All Ages	210	Los Angeles
2012	90008	All Ages	338	Los Angeles
2012	90011	All Ages	583	Los Angeles
2012	90012	All Ages	71	Los Angeles
2012	90013	All Ages	147	Los Angeles
2012	90014	All Ages	72	Los Angeles
2012	90015	All Ages	125	Los Angeles
2012	90016	All Ages	386	Los Angeles
2012	90017	All Ages	127	Los Angeles
2012	90018	All Ages	433	Los Angeles
2012	90019	All Ages	368	Los Angeles
2012	90020	All Ages	146	Los Angeles
2012	90021	All Ages	47	Los Angeles
2012	90022	All Ages	344	Los Angeles
2012	90023	All Ages	285	Los Angeles
2012	90024	All Ages	52	Los Angeles
2012	90025	All Ages	73	Los Angeles
2012	90026	All Ages	293	Los Angeles
2012	90027	All Ages	190	Los Angeles
2012	90028	All Ages	167	Los Angeles
2012	90029	All Ages	191	Los Angeles
2012	90031	All Ages	160	Los Angeles
2012	90032	All Ages	255	Los Angeles
2012	90033	All Ages	400	Los Angeles
2012	90034	All Ages	192	Los Angeles
2012	90035	All Ages	84	Los Angeles
2012	90036	All Ages	89	Los Angeles
2012	90037	All Ages	490	Los Angeles
2012	90038	All Ages	131	Los Angeles
2012	90039	All Ages	135	Los Angeles
2012	90040	All Ages	60	Los Angeles
2012	90041	All Ages	105	Los Angeles
2012	90042	All Ages	259	Los Angeles
2012	90043	All Ages	514	Los Angeles
2012	90044	All Ages	1006	Los Angeles
2012	90045	All Ages	133	Los Angeles
2012	90046	All Ages	101	Los Angeles
2012	90047	All Ages	520	Los Angeles
2012	90048	All Ages	74	Los Angeles
2012	90049	All Ages	54	Los Angeles
2012	90056	All Ages	31	Los Angeles
2012	90057	All Ages	259	Los Angeles
2012	90058	All Ages	33	Los Angeles
2012	90059	All Ages	443	Los Angeles
2012	90061	All Ages	273	Los Angeles
2012	90062	All Ages	305	Los Angeles
2012	90063	All Ages	292	Los Angeles
2012	90064	All Ages	73	Los Angeles
2012	90065	All Ages	281	Los Angeles
2012	90066	All Ages	159	Los Angeles
2012	90068	All Ages	34	Los Angeles
2012	90069	All Ages	45	Los Angeles
2012	90201	All Ages	443	Los Angeles
2012	90210	All Ages	33	Los Angeles
2012	90211	All Ages	22	Los Angeles
2012	90212	All Ages	17	Los Angeles
2012	90220	All Ages	466	Los Angeles
2012	90221	All Ages	429	Los Angeles
2012	90222	All Ages	295	Los Angeles
2012	90230	All Ages	121	Los Angeles
2012	90232	All Ages	52	Los Angeles
2012	90240	All Ages	79	Los Angeles
2012	90241	All Ages	197	Los Angeles
2012	90242	All Ages	218	Los Angeles
2012	90245	All Ages	37	Los Angeles
2012	90247	All Ages	278	Los Angeles
2012	90248	All Ages	47	Los Angeles
2012	90249	All Ages	211	Los Angeles
2012	90250	All Ages	689	Los Angeles
2012	90254	All Ages	19	Los Angeles
2012	90255	All Ages	394	Los Angeles
2012	90260	All Ages	199	Los Angeles
2012	90262	All Ages	347	Los Angeles
2012	90265	All Ages	12	Los Angeles
2012	90266	All Ages	46	Los Angeles
2012	90270	All Ages	121	Los Angeles
2012	90272	All Ages	18	Los Angeles
2012	90274	All Ages	33	Los Angeles
2012	90275	All Ages	44	Los Angeles
2012	90277	All Ages	69	Los Angeles
2012	90278	All Ages	109	Los Angeles
2012	90280	All Ages	384	Los Angeles
2012	90291	All Ages	84	Los Angeles
2012	90292	All Ages	62	Los Angeles
2012	90293	All Ages	24	Los Angeles
2012	90301	All Ages	279	Los Angeles
2012	90302	All Ages	246	Los Angeles
2012	90303	All Ages	225	Los Angeles
2012	90304	All Ages	170	Los Angeles
2012	90305	All Ages	144	Los Angeles
2012	90401	All Ages	45	Los Angeles
2012	90403	All Ages	49	Los Angeles
2012	90404	All Ages	92	Los Angeles
2012	90405	All Ages	78	Los Angeles
2012	90501	All Ages	228	Los Angeles
2012	90502	All Ages	69	Los Angeles
2012	90503	All Ages	107	Los Angeles
2012	90504	All Ages	113	Los Angeles
2012	90505	All Ages	94	Los Angeles
2012	90601	All Ages	187	Los Angeles
2012	90602	All Ages	167	Los Angeles
2012	90603	All Ages	85	Los Angeles
2012	90604	All Ages	224	Los Angeles
2012	90605	All Ages	221	Los Angeles
2012	90606	All Ages	177	Los Angeles
2012	90638	All Ages	140	Los Angeles
2012	90640	All Ages	311	Los Angeles
2012	90650	All Ages	517	Los Angeles
2012	90660	All Ages	348	Los Angeles
2012	90670	All Ages	78	Los Angeles
2012	90701	All Ages	63	Los Angeles
2012	90703	All Ages	160	Los Angeles
2012	90704	All Ages	20	Los Angeles
2012	90706	All Ages	470	Los Angeles
2012	90710	All Ages	99	Los Angeles
2012	90712	All Ages	115	Los Angeles
2012	90713	All Ages	97	Los Angeles
2012	90715	All Ages	135	Los Angeles
2012	90716	All Ages	89	Los Angeles
2012	90717	All Ages	88	Los Angeles
2012	90723	All Ages	267	Los Angeles
2012	90731	All Ages	414	Los Angeles
2012	90732	All Ages	74	Los Angeles
2012	90744	All Ages	317	Los Angeles
2012	90745	All Ages	287	Los Angeles
2012	90746	All Ages	190	Los Angeles
2012	90755	All Ages	34	Los Angeles
2012	90802	All Ages	248	Los Angeles
2012	90803	All Ages	74	Los Angeles
2012	90804	All Ages	292	Los Angeles
2012	90805	All Ages	728	Los Angeles
2012	90806	All Ages	347	Los Angeles
2012	90807	All Ages	121	Los Angeles
2012	90808	All Ages	93	Los Angeles
2012	90810	All Ages	222	Los Angeles
2012	90813	All Ages	667	Los Angeles
2012	90814	All Ages	43	Los Angeles
2012	90815	All Ages	106	Los Angeles
2012	91001	All Ages	151	Los Angeles
2012	91006	All Ages	47	Los Angeles
2012	91007	All Ages	45	Los Angeles
2012	91010	All Ages	158	Los Angeles
2012	91011	All Ages	24	Los Angeles
2012	91016	All Ages	135	Los Angeles
2012	91020	All Ages	22	Los Angeles
2012	91030	All Ages	27	Los Angeles
2012	91040	All Ages	64	Los Angeles
2012	91042	All Ages	97	Los Angeles
2012	91101	All Ages	56	Los Angeles
2012	91103	All Ages	165	Los Angeles
2012	91104	All Ages	128	Los Angeles
2012	91105	All Ages	14	Los Angeles
2012	91106	All Ages	63	Los Angeles
2012	91107	All Ages	75	Los Angeles
2012	91201	All Ages	69	Los Angeles
2012	91202	All Ages	56	Los Angeles
2012	91203	All Ages	48	Los Angeles
2012	91204	All Ages	69	Los Angeles
2012	91205	All Ages	179	Los Angeles
2012	91206	All Ages	95	Los Angeles
2012	91207	All Ages	25	Los Angeles
2012	91208	All Ages	24	Los Angeles
2012	91214	All Ages	112	Los Angeles
2012	91301	All Ages	39	Los Angeles
2012	91302	All Ages	53	Los Angeles
2012	91303	All Ages	143	Los Angeles
2012	91304	All Ages	200	Los Angeles
2012	91306	All Ages	273	Los Angeles
2012	91307	All Ages	91	Los Angeles
2012	91311	All Ages	140	Los Angeles
2012	91316	All Ages	97	Los Angeles
2012	91321	All Ages	103	Los Angeles
2012	91324	All Ages	122	Los Angeles
2012	91325	All Ages	150	Los Angeles
2012	91326	All Ages	73	Los Angeles
2012	91331	All Ages	744	Los Angeles
2012	91335	All Ages	489	Los Angeles
2012	91340	All Ages	219	Los Angeles
2012	91342	All Ages	541	Los Angeles
2012	91343	All Ages	413	Los Angeles
2012	91344	All Ages	223	Los Angeles
2012	91345	All Ages	104	Los Angeles
2012	91350	All Ages	81	Los Angeles
2012	91351	All Ages	149	Los Angeles
2012	91352	All Ages	305	Los Angeles
2012	91354	All Ages	48	Los Angeles
2012	91355	All Ages	64	Los Angeles
2012	91356	All Ages	121	Los Angeles
2012	91364	All Ages	89	Los Angeles
2012	91367	All Ages	138	Los Angeles
2012	91381	All Ages	20	Los Angeles
2012	91384	All Ages	65	Los Angeles
2012	91387	All Ages	156	Los Angeles
2012	91390	All Ages	28	Los Angeles
2012	91401	All Ages	192	Los Angeles
2012	91402	All Ages	591	Los Angeles
2012	91403	All Ages	74	Los Angeles
2012	91405	All Ages	444	Los Angeles
2012	91406	All Ages	356	Los Angeles
2012	91411	All Ages	148	Los Angeles
2012	91423	All Ages	64	Los Angeles
2012	91436	All Ages	31	Los Angeles
2012	91501	All Ages	61	Los Angeles
2012	91502	All Ages	40	Los Angeles
2012	91504	All Ages	81	Los Angeles
2012	91505	All Ages	112	Los Angeles
2012	91506	All Ages	84	Los Angeles
2012	91601	All Ages	193	Los Angeles
2012	91602	All Ages	44	Los Angeles
2012	91604	All Ages	66	Los Angeles
2012	91605	All Ages	394	Los Angeles
2012	91606	All Ages	245	Los Angeles
2012	91607	All Ages	101	Los Angeles
2012	91702	All Ages	342	Los Angeles
2012	91706	All Ages	411	Los Angeles
2012	91711	All Ages	103	Los Angeles
2012	91722	All Ages	137	Los Angeles
2012	91723	All Ages	93	Los Angeles
2012	91724	All Ages	105	Los Angeles
2012	91731	All Ages	137	Los Angeles
2012	91732	All Ages	368	Los Angeles
2012	91733	All Ages	223	Los Angeles
2012	91740	All Ages	127	Los Angeles
2012	91741	All Ages	62	Los Angeles
2012	91744	All Ages	512	Los Angeles
2012	91745	All Ages	199	Los Angeles
2012	91746	All Ages	122	Los Angeles
2012	91748	All Ages	120	Los Angeles
2012	91750	All Ages	90	Los Angeles
2012	91754	All Ages	97	Los Angeles
2012	91755	All Ages	57	Los Angeles
2012	91765	All Ages	85	Los Angeles
2012	91766	All Ages	426	Los Angeles
2012	91767	All Ages	351	Los Angeles
2012	91768	All Ages	228	Los Angeles
2012	91770	All Ages	213	Los Angeles
2012	91773	All Ages	145	Los Angeles
2012	91775	All Ages	46	Los Angeles
2012	91776	All Ages	94	Los Angeles
2012	91780	All Ages	82	Los Angeles
2012	91789	All Ages	62	Los Angeles
2012	91790	All Ages	191	Los Angeles
2012	91791	All Ages	118	Los Angeles
2012	91792	All Ages	156	Los Angeles
2012	91801	All Ages	153	Los Angeles
2012	91803	All Ages	95	Los Angeles
2012	93510	All Ages	16	Los Angeles
2012	93534	All Ages	523	Los Angeles
2012	93535	All Ages	836	Los Angeles
2012	93536	All Ages	302	Los Angeles
2012	93543	All Ages	62	Los Angeles
2012	93550	All Ages	657	Los Angeles
2012	93551	All Ages	159	Los Angeles
2012	93552	All Ages	207	Los Angeles
2012	93591	All Ages	72	Los Angeles
2012	91024	All Ages	23	Los Angeles
2012	91108	All Ages	15	Los Angeles
2013	90001	All Ages	441	Los Angeles
2013	90002	All Ages	425	Los Angeles
2013	90003	All Ages	594	Los Angeles
2013	90004	All Ages	270	Los Angeles
2013	90005	All Ages	128	Los Angeles
2013	90006	All Ages	252	Los Angeles
2013	90007	All Ages	185	Los Angeles
2013	90008	All Ages	304	Los Angeles
2013	90011	All Ages	707	Los Angeles
2013	90012	All Ages	69	Los Angeles
2013	90013	All Ages	118	Los Angeles
2013	90014	All Ages	79	Los Angeles
2013	90015	All Ages	129	Los Angeles
2013	90016	All Ages	377	Los Angeles
2013	90017	All Ages	146	Los Angeles
2013	90018	All Ages	341	Los Angeles
2013	90019	All Ages	366	Los Angeles
2013	90020	All Ages	112	Los Angeles
2013	90021	All Ages	58	Los Angeles
2013	90022	All Ages	436	Los Angeles
2013	90023	All Ages	303	Los Angeles
2013	90024	All Ages	56	Los Angeles
2013	90025	All Ages	58	Los Angeles
2013	90026	All Ages	261	Los Angeles
2013	90027	All Ages	170	Los Angeles
2013	90028	All Ages	190	Los Angeles
2013	90029	All Ages	214	Los Angeles
2013	90031	All Ages	148	Los Angeles
2013	90032	All Ages	244	Los Angeles
2013	90033	All Ages	445	Los Angeles
2013	90034	All Ages	153	Los Angeles
2013	90035	All Ages	73	Los Angeles
2013	90036	All Ages	93	Los Angeles
2013	90037	All Ages	522	Los Angeles
2013	90038	All Ages	97	Los Angeles
